event_id_cnty;event_date;year;time_precision;disorder_type;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;civilian_targeting;iso;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;tags;timestamp
NIG6045;"21 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Unidentified Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Chibok;;Chibok;10.8658;12.847;2;"Daily Leadership (Nigeria)";National;"On 21 June 2014, a local armed group called VGN or NVG and Boko Haram clashed in Kwarangilam village (Chibok, Borno), with 6 members of VGN (NVG alternatively) killed during a fierce gun battle. About 25 other members of the Boko Haram sect also died during the clash. The initial attack occurred at 9am when a gang of Boko Haram gunmen on a cattle-rustling mission pretended to be Fulani herdsmen and suddenly opened fire on the members of the VGN who were on patrol.";31;;1617065404
NIG6048;"21 June 2014";2014;2;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;Damboa;;Damboa;11.156;12.7576;2;"Vanguard (Nigeria)";National;"Suspected Boko Haram attack Damu village in Damboa LGA, abduct several residents. Exact date vague.";0;;1617065412
NIG6046;"21 June 2014";2014;2;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;"Askira Uba";;Askira;10.647;12.911;2;"Vanguard (Nigeria)";National;"Suspected Boko Haram attack Askira/Uba LGA, abduct several residents. Exact date vague.";0;;1618566581
NIG6047;"21 June 2014";2014;2;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;"Askira Uba";;Daggu;10.8522;13.2819;1;"Vanguard (Nigeria)";National;"Suspected Boko Haram attack Yaga village, abduct several residents. Exact date vague.";0;;1618566581
NIG6042;"20 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Plateau;"Jos North";;Jos;9.9285;8.8921;2;"Nation (Nigeria)";National;"Military forces killed a Boko Haram commander, identified as Mallam Hussaini, on the Jos-Bauchi road after a gunfight. It is not clear if there were any other casualties.";1;;1617065406
NIG6038;"19 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Damboa;;Damboa;11.156;12.7576;2;"Daily Independent (Nigeria)";National;"Military forces dislodge a Boko Haram road check point between Damboa and Biu, kill ten insurgents in an ensuing gun battle.";10;;1617065404
NIG6023;"16 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Unidentified Communal Militia (Nigeria)";;4;24;;566;"Western Africa";Nigeria;Borno;"Askira Uba";;Kwarangeri;10.8355;13.2808;1;"Daily Leadership (Nigeria)";National;"Eight members of the Boko Haram were killed in a village near Chibok town when operatives of the Nigeria Vigilante Group engaged the armed insurgents in a deadly shootout during an early morning attack. The gunmen, had crept upon the sleeping residents of Kwarangilam (Kwarangeri) village of Chibok local government, with the intention of carrying out another killing, but were shocked to be encountered by shootings from the operatives of the vigilantes who laid in counter ambush.";8;;1673903677
NIG5998;"11 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kano;Sumaila;;Sumaila;11.5276;8.9563;1;"Nigeria Tribune";National;"Boko Haram attacks Sunmaila police station, nearby residents fled. No life was lost among members of the community or the police, nor was any injury sustained by anybody during the incident. The attack occurred during the early evening. The attackers looted the police station following the attack.";0;;1617065407
NIG5989;"09 June 2014";2014;1;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";"Fulani Ethnic Group (Nigeria); Women (Nigeria)";7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;Chibok;;Chibok;10.8658;12.847;2;AP;International;"Suspected Boko Haram gunmen have reportedly kidnapped 20 Fulani women (some sources claim 40) from a nomadic settlement in northeast Nigeria near the town of Chibok in the village Garkin Fulani, where the Islamic militants abducted more than 300 schoolgirls and young women on April 15. The attack came at a market area during the early morning hours. Some reports claim a mid-afternoon attack. Boko Haram demands 40 cows per hostage. Fulani leader deny the abduction.";0;"women targeted: girls";1638981223
NIG5978;"07 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Beta;11.1587;13.4162;1;"Sun (Nigeria)";National;"Military forces ambush a group of Boko Haram in Beta. The military reports the assault and clash caused 50 Boko Haram deaths, four soldiers wounded. It is believed that at the time of attack the Boko Haram cell was preparing for an attack on a nearby village. [The soldiers] also recovered 30 rifles, 36 hand grenades, seven machine guns, 11 rocket propelled grenade (RPGs) tubes, 3,500 rounds of ammunition, 6 smoke grenade canisters, four vehicles and other locally fabricated guns.";50;;1617065408
NIG5975;"06 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Madagali;10.8864;13.63;1;"Daily Leadership (Nigeria)";National;"Boko Haram attacks a military base in Madagali killing at least one soldier and a civilian.";2;;1617065404
NIG5955;"02 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Konduga;;Konduga;11.6558;13.4213;2;"Nation (Nigeria)";National;"Military forces on patrol shoot and kill five Boko Hambers in a shootout. The soldiers also captured several assault rifles.";5;;1617065406
NIG5954;"02 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Biu;;Biu;10.6129;12.1946;1;"Nation (Nigeria)";National;"Military forces repel a Boko Haram assault against Biu town. Military forces reportedly killed four and captured one alive.";4;;1617065407
NIG5950;"01 June 2014";2014;1;"Political violence";Battles;"Armed clash";"Attagara Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Gwoza;;Attagara;11.0932;13.8206;1;"Daily Independent (Nigeria)";National;"Following an attack on a Sunday church service, a group mobilised, attacked the Boko Haram perpetrators, which resulted in the death of four.";4;;1617065404
NIG5948;"31 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Attagara Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Gwoza;;Attagara;11.0932;13.8206;1;"Daily Independent (Nigeria)";National;"A group attacks and arrests three members of Boko Haram during a planned attack of the burial of the Emir of Gwoza who had been assassinated days earlier.";0;;1617065404
NIG5947;"31 May 2014";2014;1;"Political violence";Battles;"Non-state actor overtakes territory";"BVYG: Borno Vigilance Youths Group";;3;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;23;;566;"Western Africa";Nigeria;Borno;"Kala Balge";;"Kala Balge";12.0787;14.4519;1;"Sahara Reporters";International;"500 members of Boko Haram attack Kala-Balge overpowering the city's local vigilante group, killing 40 and overtaking the village.";40;;1618566579
NIG5935;"28 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Konduga;;Konduga;11.6558;13.4213;2;"Nation (Nigeria)";National;"Soldiers repelled a Boko Haram attack at Kawuri village, Konduga local government Area of Borno state. They killed 31 insurgents. Two soldiers died, as well.";33;;1617065406
NIG5928;"27 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";"Police Forces of Nigeria (1999-2015)";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Gujba;;"Buni Yadi";11.2689;11.9994;1;"Daily Trust (Nigeria)";National;"Suspected Boko Haram attack Buni Yadi during the early evening hours killing 24 soldiers and 21 policemen. It is not clear if there were any civilian causalities.";45;;1617065405
NIG5923;"26 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Kawuri Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;2;"Vanguard (Nigeria)";National;"Residents of Attagara and Kawuri villages in Gwoza and Bama local government areas of Borno State, respectively, repelled attacks on their community by suspected Boko Haram insurgents. In Kawuri a members of a local vigilante group said: 'We were able to kill many of the militants who invaded our community yesterday night.' However, no specific numbers were provided.";5;;1617065412
NIG5922;"26 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Attagara Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Gwoza;;Attagara;11.0932;13.8206;1;"Vanguard (Nigeria)";National;"Residents of Attagara and Kawuri villages in Gwoza and Bama local government areas of Borno State, respectively, repelled attacks on their community by suspected Boko Haram insurgents. In Attagara a local vigilante group came to the aid of the women, chasing off three attackers and lynching seven. Conflicting reports claim 9 deaths.";7;;1617065412
NIG5908;"24 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Madagali;10.8864;13.63;2;"Daily Trust (Nigeria)";National;"Boko Haram attacks Gubta village in Madagali LGA, but is repelled by soldiers. One member of Boko Haram was killed in the gun battle.";1;;1617065405
NIG5906;"23 May 2014";2014;1;"Strategic developments";"Strategic developments";Other;"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;"Federal Capital Territory";"Abuja Municipal";;Kubwa;9.1413;7.3526;1;"Vanguard (Nigeria)";National;"Non-violent activity: Police in Kubwa foil a bomb attack by suspected Boko Haram.";0;;1617065411
NIG5905;"23 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Katsina;Katsina;;Katsina;12.9894;7.6006;1;"Vanguard (Nigeria)";National;"Following a tip-off, soldiers raid a Boko Haram hideout, kill two suspected members.";2;;1617065411
NIG5855;"16 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Banki;11.2551;14.1482;1;"Vanguard (Nigeria)";National;"Suspected Boko Haram attack a group of police officers at 10am, abducting five.";0;;1617065411
NIG5840;"14 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Chibok;;Chibok;10.8658;12.847;1;AP;International;"Boko Haram attacks Chibok -the scene of a school girl abduction a month ago. The attack resulted in a fire fight with soldiers, who have maintained a heavy presence in the village since the abduction. Twelve soldiers killed. Following the attack several soldiers, in nearby Maiduguri, upset with the state of insecurity, shot their rifles into the air in protest and attacked their commanding officer.";12;;1617065404
NIG5843;"14 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Unidentified Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Madagali;10.8864;13.63;2;"Daily Trust (Nigeria)";National;"On 13 May 2014, a local armed group clashed with Boko Haram between Bita and Jaji in Madagali area (Adamawa), killing 90. Additionally, seven members of vigilante group, including their commander, were killing in the clash.";97;;1617065405
NIG5832;"13 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Unidentified Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;"Kala Balge";;Rann;12.2829;14.4724;1;"Premium Times (Nigeria)";National;"On 13 May 2014, a local armed group from Kalabalge/Rann village clashed with 300 invading Boko Haram gunmen in Rann (Kala/Balge, Borno) in an early morning attack (5am), killing 200 and capturing 10. It was later learned the villagers had knowledge of the attack and made necessary preparations. Additionally, some of the villagers were reported killed, thought specific numbers were not provided.";205;;1618566577
NIG5823;"12 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Bauchi;Darazo;;Darazo;10.9938;10.4118;2;"Daily Trust (Nigeria)";National;"Military Forces patrolling Lamba forest in Darazo local government area of Bauchi State engage Boko Haram, leading to the death of 60 insurgents and two soldiers. According to the source some herdsmen who saw the dead insurgents also corroborated the JTF story.";62;;1617065405
NIG5773;"04 May 2014";2014;1;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";"Women (Nigeria)";7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;2;AFP;International;"Suspected Boko Haram Islamists have kidnapped eight girls from Warabe, a town near Gwoza. The abduction occurred late in the evening. ";0;"women targeted: girls";1638981223
NIG5770;"02 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Vanguard (Nigeria)";National;"Following an attack on two university areas in Maiduguri, security operatives exchange fire with suspected Boko Haram. Deaths and injuries not known.";0;;1618566575
NIG5765;"01 May 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;2;"Premium Times (Nigeria)";National;"An attempted Boko Haram attack on a school is repelled by security operatives in the Gwoza town of Villa. Two Boko Haram suspects killed.";2;;1617065407
NIG5737;"24 April 2014";2014;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Guzamala;;Bulabulin;12.6611;13.2795;1;AFP;International;"More than 40 insurgents and four soldiers (nine injured) died in clashes between Nigerian troops and Islamists near the scene where scores of abducted girls are believed to be held in the north of the country. The soldiers were believed to be on patrol seeking the kidnapped at the time of the battle. Additionally, several members of Boko Haram were captured.";44;;1617065403
